interpro,short_name,type,xrefdb,xref
IPR000391,Rng_hydr_dOase-bsu,Family,PFAM,PF00866
IPR000391,Rng_hydr_dOase-bsu,Family,PANTHER,PTHR41534
IPR000391,Rng_hydr_dOase-bsu,Family,CDD,cd00667
IPR000392,NifH/frxC,Family,PFAM,PF00142
IPR000392,NifH/frxC,Family,PIRSF,PIRSF000363
IPR000392,NifH/frxC,Family,PROFILE,PS51026
IPR000392,NifH/frxC,Family,PANTHER,PTHR42864
IPR000394,RNA_pol_sigma_54,Family,PFAM,PF00309
IPR000394,RNA_pol_sigma_54,Family,PIRSF,PIRSF000774
IPR000394,RNA_pol_sigma_54,Family,PRINTS,PR00045
IPR000394,RNA_pol_sigma_54,Family,PROSITE,PS00717
IPR000394,RNA_pol_sigma_54,Family,PROSITE,PS00718
IPR000394,RNA_pol_sigma_54,Family,PANTHER,PTHR32248
IPR000394,RNA_pol_sigma_54,Family,TIGRFAMs,TIGR02395
IPR000395,Bot/tetX_LC,Domain,PFAM,PF01742
IPR000395,Bot/tetX_LC,Domain,PRINTS,PR00760
IPR000396,Pdiesterase2,Family,PFAM,PF02112
IPR000396,Pdiesterase2,Family,PIRSF,PIRSF000962
IPR000396,Pdiesterase2,Family,PRINTS,PR00388
IPR000396,Pdiesterase2,Family,PANTHER,PTHR28283
IPR000396,Pdiesterase2,Family,CDD,cd07735
IPR000397,Heat_shock_Hsp33,Family,HAMAP,MF_00117
IPR000397,Heat_shock_Hsp33,Family,PFAM,PF01430
IPR000397,Heat_shock_Hsp33,Family,PIRSF,PIRSF005261
IPR000397,Heat_shock_Hsp33,Family,PANTHER,PTHR30111
IPR000397,Heat_shock_Hsp33,Family,CDD,cd00498
IPR000400,Glyco_hydro_46,Family,PFAM,PF01374
IPR000400,Glyco_hydro_46,Family,PIRSF,PIRSF036551
IPR000400,Glyco_hydro_46,Family,PROSITE,PS60000
IPR000400,Glyco_hydro_46,Family,CDD,cd00978
IPR000402,Na/K_ATPase_sub_beta,Family,PFAM,PF00287
IPR000402,Na/K_ATPase_sub_beta,Family,PROSITE,PS00390
IPR000402,Na/K_ATPase_sub_beta,Family,PROSITE,PS00391
IPR000402,Na/K_ATPase_sub_beta,Family,PANTHER,PTHR11523
IPR000402,Na/K_ATPase_sub_beta,Family,TIGRFAMs,TIGR01107
IPR000403,PI3/4_kinase_cat_dom,Domain,PFAM,PF00454
IPR000403,PI3/4_kinase_cat_dom,Domain,PROFILE,PS50290
IPR000403,PI3/4_kinase_cat_dom,Domain,SMART,SM00146
IPR000404,Flavi_NS4A,Domain,PFAM,PF01350
IPR000406,Rho_GDI,Family,PFAM,PF02115
IPR000406,Rho_GDI,Family,PRINTS,PR00492
IPR000406,Rho_GDI,Family,PANTHER,PTHR10980
IPR000407,GDA1_CD39_NTPase,Family,PFAM,PF01150
IPR000407,GDA1_CD39_NTPase,Family,PROSITE,PS01238
IPR000407,GDA1_CD39_NTPase,Family,PANTHER,PTHR11782
IPR000408,Reg_chr_condens,Repeat,PFAM,PF00415
IPR000408,Reg_chr_condens,Repeat,PRINTS,PR00633
IPR000408,Reg_chr_condens,Repeat,PROSITE,PS00625
IPR000408,Reg_chr_condens,Repeat,PROSITE,PS00626
IPR000408,Reg_chr_condens,Repeat,PROFILE,PS50012
IPR000409,BEACH_dom,Domain,PFAM,PF02138
IPR000409,BEACH_dom,Domain,PROFILE,PS50197
IPR000409,BEACH_dom,Domain,SMART,SM01026
IPR000409,BEACH_dom,Domain,CDD,cd06071
IPR000416,VP4_concanavalin-like,Domain,PFAM,PF00426
IPR000417,Hyethyz_kinase,Family,HAMAP,MF_00228
IPR000417,Hyethyz_kinase,Family,PFAM,PF02110
IPR000417,Hyethyz_kinase,Family,PIRSF,PIRSF000513
IPR000417,Hyethyz_kinase,Family,PRINTS,PR01099
IPR000417,Hyethyz_kinase,Family,TIGRFAMs,TIGR00694
IPR000417,Hyethyz_kinase,Family,CDD,cd01170
IPR000418,Ets_dom,Domain,PFAM,PF00178
IPR000418,Ets_dom,Domain,PRINTS,PR00454
IPR000418,Ets_dom,Domain,PROSITE,PS00345
IPR000418,Ets_dom,Domain,PROSITE,PS00346
IPR000418,Ets_dom,Domain,PROFILE,PS50061
IPR000418,Ets_dom,Domain,SMART,SM00413
IPR000420,Yeast_PIR,Repeat,PFAM,PF00399
IPR000420,Yeast_PIR,Repeat,PROSITE,PS00929
IPR000420,Yeast_PIR,Repeat,PROFILE,PS50256
IPR000421,FA58C,Domain,PFAM,PF00754
IPR000421,FA58C,Domain,PROSITE,PS01285
IPR000421,FA58C,Domain,PROSITE,PS01286
IPR000421,FA58C,Domain,PROFILE,PS50022
IPR000421,FA58C,Domain,SMART,SM00231
IPR000421,FA58C,Domain,CDD,cd00057
IPR000422,DHBP_synthase_RibB,Family,HAMAP,MF_00180
IPR000422,DHBP_synthase_RibB,Family,PFAM,PF00926
IPR000422,DHBP_synthase_RibB,Family,TIGRFAMs,TIGR00506
IPR000424,Primosome_PriB/ssb,Family,PFAM,PF00436
IPR000424,Primosome_PriB/ssb,Family,PROFILE,PS50935
IPR000424,Primosome_PriB/ssb,Family,CDD,cd04496
IPR000425,MIP,Family,PFAM,PF00230
IPR000425,MIP,Family,PRINTS,PR00783
IPR000425,MIP,Family,TIGRFAMs,TIGR00861
IPR000425,MIP,Family,CDD,cd00333
IPR000426,Proteasome_asu_N,Domain,PFAM,PF10584
IPR000426,Proteasome_asu_N,Domain,PROSITE,PS00388
IPR000426,Proteasome_asu_N,Domain,SMART,SM00948
IPR000427,Papillomavirus_E2_C,Domain,PFAM,PF00511
IPR000429,Prot_inh_hirudin,Family,PFAM,PF00713
IPR000429,Prot_inh_hirudin,Family,PIRSF,PIRSF001640
IPR000429,Prot_inh_hirudin,Family,PRINTS,PR00777
IPR000432,DNA_mismatch_repair_MutS_C,Domain,PFAM,PF00488
IPR000432,DNA_mismatch_repair_MutS_C,Domain,PROSITE,PS00486
IPR000432,DNA_mismatch_repair_MutS_C,Domain,SMART,SM00534
IPR000433,Znf_ZZ,Domain,PFAM,PF00569
IPR000433,Znf_ZZ,Domain,PROSITE,PS01357
IPR000433,Znf_ZZ,Domain,PROFILE,PS50135
IPR000433,Znf_ZZ,Domain,SMART,SM00291
IPR000436,Sushi_SCR_CCP_dom,Domain,PFAM,PF00084
IPR000436,Sushi_SCR_CCP_dom,Domain,PROFILE,PS50923
IPR000436,Sushi_SCR_CCP_dom,Domain,SMART,SM00032
IPR000436,Sushi_SCR_CCP_dom,Domain,CDD,cd00033
IPR000439,Ribosomal_L15e,Family,PFAM,PF00827
IPR000439,Ribosomal_L15e,Family,PANTHER,PTHR11847
IPR000439,Ribosomal_L15e,Family,SMART,SM01384
IPR000440,NADH_UbQ/plastoQ_OxRdtase_su3,Family,PFAM,PF00507
IPR000440,NADH_UbQ/plastoQ_OxRdtase_su3,Family,PANTHER,PTHR11058
IPR000445,HhH_motif,Conserved_site,PFAM,PF00633
IPR000448,Rhabdo_ncapsid,Domain,PFAM,PF00945
IPR000453,Chorismate_synth,Family,HAMAP,MF_00300
IPR000453,Chorismate_synth,Family,PFAM,PF01264
IPR000453,Chorismate_synth,Family,PIRSF,PIRSF001456
IPR000453,Chorismate_synth,Family,PANTHER,PTHR21085
IPR000453,Chorismate_synth,Family,TIGRFAMs,TIGR00033
IPR000453,Chorismate_synth,Family,CDD,cd07304
IPR000456,Ribosomal_L17,Family,HAMAP,MF_01368
IPR000456,Ribosomal_L17,Family,PFAM,PF01196
IPR000456,Ribosomal_L17,Family,PROSITE,PS01167
IPR000456,Ribosomal_L17,Family,PANTHER,PTHR14413
IPR000456,Ribosomal_L17,Family,TIGRFAMs,TIGR00059
IPR000458,Tryp_mucin,Family,PFAM,PF01456
IPR000462,CDP-OH_P_trans,Family,PFAM,PF01066
IPR000462,CDP-OH_P_trans,Family,PROSITE,PS00379
IPR000467,G_patch_dom,Domain,PFAM,PF01585
IPR000467,G_patch_dom,Domain,PROFILE,PS50174
IPR000467,G_patch_dom,Domain,SMART,SM00443
IPR000468,Barstar,Domain,PFAM,PF01337
IPR000471,Interferon_alpha/beta/delta,Family,PFAM,PF00143
IPR000471,Interferon_alpha/beta/delta,Family,PRINTS,PR00266
IPR000471,Interferon_alpha/beta/delta,Family,PROSITE,PS00252
IPR000471,Interferon_alpha/beta/delta,Family,PANTHER,PTHR11691
IPR000471,Interferon_alpha/beta/delta,Family,SMART,SM00076
IPR000471,Interferon_alpha/beta/delta,Family,CDD,cd00095
IPR000472,Activin_recp,Domain,PFAM,PF01064
IPR000473,Ribosomal_L36,Family,HAMAP,MF_00251
IPR000473,Ribosomal_L36,Family,PFAM,PF00444
IPR000473,Ribosomal_L36,Family,PROSITE,PS00828
IPR000473,Ribosomal_L36,Family,PANTHER,PTHR42888
IPR000473,Ribosomal_L36,Family,TIGRFAMs,TIGR01022
IPR000475,Vif,Family,HAMAP,MF_04081
IPR000475,Vif,Family,PFAM,PF00559
IPR000475,Vif,Family,PRINTS,PR00349
IPR000476,Glyco_hormone,Family,PFAM,PF00236
IPR000476,Glyco_hormone,Family,PRINTS,PR00274
IPR000476,Glyco_hormone,Family,PROSITE,PS00779
IPR000476,Glyco_hormone,Family,PROSITE,PS00780
IPR000476,Glyco_hormone,Family,PROFILE,PS50277
IPR000476,Glyco_hormone,Family,PANTHER,PTHR11509
IPR000476,Glyco_hormone,Family,SMART,SM00067
IPR000477,RT_dom,Domain,PFAM,PF00078
IPR000477,RT_dom,Domain,PROFILE,PS50878
IPR000479,CIMR_rpt,Repeat,PFAM,PF00878
IPR000483,Cys-rich_flank_reg_C,Domain,PFAM,PF01463
IPR000483,Cys-rich_flank_reg_C,Domain,SMART,SM00082
IPR000484,Photo_RC_L/M,Family,PFAM,PF00124
IPR000484,Photo_RC_L/M,Family,PRINTS,PR00256
IPR000484,Photo_RC_L/M,Family,PROSITE,PS00244
IPR000484,Photo_RC_L/M,Family,PANTHER,PTHR33149
IPR000485,AsnC-type_HTH_dom,Domain,PFAM,PF13404
IPR000485,AsnC-type_HTH_dom,Domain,PRINTS,PR00033
IPR000485,AsnC-type_HTH_dom,Domain,PROFILE,PS50956
IPR000487,Flavi_NS2B,Domain,PFAM,PF01002
IPR000487,Flavi_NS2B,Domain,PROFILE,PS51527
IPR000488,Death_domain,Domain,PFAM,PF00531
IPR000488,Death_domain,Domain,PROFILE,PS50017
IPR000488,Death_domain,Domain,SMART,SM00005
IPR000489,Pterin-binding_dom,Domain,PFAM,PF00809
IPR000489,Pterin-binding_dom,Domain,PROSITE,PS00792
IPR000489,Pterin-binding_dom,Domain,PROSITE,PS00793
IPR000489,Pterin-binding_dom,Domain,PROFILE,PS50972
IPR000490,Glyco_hydro_17,Family,PFAM,PF00332
IPR000490,Glyco_hydro_17,Family,PROSITE,PS00587
IPR000492,PRM2,Family,PFAM,PF00841
IPR000492,PRM2,Family,PANTHER,PTHR21341
IPR000494,Rcpt_L-dom,Domain,PFAM,PF01030
IPR000498,OmpA-like_TM_dom,Domain,PFAM,PF01389
IPR000501,UL28/UL56,Family,HAMAP,MF_04014
IPR000501,UL28/UL56,Family,PFAM,PF01366
IPR000504,RRM_dom,Domain,PFAM,PF00076
IPR000504,RRM_dom,Domain,PFAM,PF16367
IPR000504,RRM_dom,Domain,PROFILE,PS50102
IPR000504,RRM_dom,Domain,SMART,SM00360
IPR000506,KARI_C,Domain,PFAM,PF01450
IPR000506,KARI_C,Domain,PROFILE,PS51851
IPR000509,Ribosomal_L36e,Family,PFAM,PF01158
IPR000509,Ribosomal_L36e,Family,PROSITE,PS01190
IPR000509,Ribosomal_L36e,Family,PANTHER,PTHR10114
IPR000510,Nase/OxRdtase_comp1,Domain,PFAM,PF00148
IPR000511,Cyt_C/C1_haem_lyase,Family,PFAM,PF01265
IPR000511,Cyt_C/C1_haem_lyase,Family,PROSITE,PS00821
IPR000511,Cyt_C/C1_haem_lyase,Family,PROSITE,PS00822
IPR000511,Cyt_C/C1_haem_lyase,Family,PANTHER,PTHR12743
IPR000514,Glyco_hydro_39,Family,PFAM,PF01229
IPR000514,Glyco_hydro_39,Family,PRINTS,PR00745
IPR000514,Glyco_hydro_39,Family,PROSITE,PS01027
IPR000515,MetI-like,Domain,PFAM,PF00528
IPR000515,MetI-like,Domain,PROFILE,PS50928
IPR000515,MetI-like,Domain,CDD,cd06261
IPR000518,Metalthion_fam14_prok,Family,PFAM,PF02069
IPR000518,Metalthion_fam14_prok,Family,PRINTS,PR00859
IPR000519,P_trefoil_dom,Domain,PFAM,PF00088
IPR000519,P_trefoil_dom,Domain,PROFILE,PS51448
IPR000519,P_trefoil_dom,Domain,SMART,SM00018
IPR000519,P_trefoil_dom,Domain,CDD,cd00111
IPR000522,ABC_transptr_permease_BtuC,Family,PFAM,PF01032
IPR000522,ABC_transptr_permease_BtuC,Family,PANTHER,PTHR30472
IPR000523,Mg_chelatse_chII_dom,Domain,PFAM,PF01078
IPR000524,Tscrpt_reg_HTH_GntR,Domain,PFAM,PF00392
IPR000524,Tscrpt_reg_HTH_GntR,Domain,PRINTS,PR00035
IPR000524,Tscrpt_reg_HTH_GntR,Domain,PROFILE,PS50949
IPR000524,Tscrpt_reg_HTH_GntR,Domain,SMART,SM00345
IPR000524,Tscrpt_reg_HTH_GntR,Domain,CDD,cd07377
IPR000525,Initiator_Rep_prot,Domain,PFAM,PF01051
IPR000526,Auxin-bd,Family,PFAM,PF02041
IPR000526,Auxin-bd,Family,PRINTS,PR00655
IPR000526,Auxin-bd,Family,PANTHER,PTHR37236
IPR000527,Flag_Lring,Family,HAMAP,MF_00415
IPR000527,Flag_Lring,Family,PFAM,PF02107
IPR000527,Flag_Lring,Family,PRINTS,PR01008
IPR000527,Flag_Lring,Family,PANTHER,PTHR34933
IPR000529,Ribosomal_S6,Family,PFAM,PF01250
IPR000529,Ribosomal_S6,Family,PANTHER,PTHR21011
IPR000529,Ribosomal_S6,Family,TIGRFAMs,TIGR00166
IPR000531,TonB-dep_rcpt_b-brl,Domain,PFAM,PF00593
IPR000532,Glucagon_GIP_secretin_VIP,Domain,PFAM,PF00123
IPR000532,Glucagon_GIP_secretin_VIP,Domain,PRINTS,PR00275
IPR000532,Glucagon_GIP_secretin_VIP,Domain,PROSITE,PS00260
IPR000532,Glucagon_GIP_secretin_VIP,Domain,SMART,SM00070
IPR000533,Tropomyosin,Family,PFAM,PF00261
IPR000533,Tropomyosin,Family,PFAM,PF12718
IPR000533,Tropomyosin,Family,PRINTS,PR00194
IPR000533,Tropomyosin,Family,PROSITE,PS00326
IPR000534,Semialdehyde_DH_NAD-bd,Domain,PFAM,PF01118
IPR000534,Semialdehyde_DH_NAD-bd,Domain,SMART,SM00859
IPR000535,MSP_dom,Domain,PFAM,PF00635
IPR000535,MSP_dom,Domain,PROFILE,PS50202
IPR000536,Nucl_hrmn_rcpt_lig-bd,Domain,PFAM,PF00104
IPR000536,Nucl_hrmn_rcpt_lig-bd,Domain,PROFILE,PS51843
IPR000536,Nucl_hrmn_rcpt_lig-bd,Domain,SMART,SM00430
IPR000537,UbiA_prenyltransferase,Family,PFAM,PF01040
IPR000538,Link_dom,Domain,PFAM,PF00193
IPR000538,Link_dom,Domain,PRINTS,PR01265
IPR000538,Link_dom,Domain,PROSITE,PS01241
IPR000538,Link_dom,Domain,PROFILE,PS50963
IPR000538,Link_dom,Domain,SMART,SM00445
IPR000539,Frizzled/Smoothened_TM,Domain,PFAM,PF01534
IPR000539,Frizzled/Smoothened_TM,Domain,PRINTS,PR00489
IPR000539,Frizzled/Smoothened_TM,Domain,SMART,SM01330
IPR000547,Clathrin_H-chain/VPS_repeat,Repeat,PFAM,PF00637
IPR000547,Clathrin_H-chain/VPS_repeat,Repeat,PROFILE,PS50236
IPR000547,Clathrin_H-chain/VPS_repeat,Repeat,SMART,SM00299
IPR000548,Myelin_BP,Family,PFAM,PF01669
IPR000548,Myelin_BP,Family,PRINTS,PR00212
IPR000548,Myelin_BP,Family,PROSITE,PS00569
IPR000548,Myelin_BP,Family,PANTHER,PTHR11429
IPR000549,PSI_PsaG/PsaK,Family,PFAM,PF01241
IPR000549,PSI_PsaG/PsaK,Family,PROSITE,PS01026
IPR000550,Hppk,Domain,PFAM,PF01288
IPR000550,Hppk,Domain,PROSITE,PS00794
IPR000550,Hppk,Domain,TIGRFAMs,TIGR01498
IPR000550,Hppk,Domain,CDD,cd00483
IPR000551,MerR-type_HTH_dom,Domain,PFAM,PF00376
IPR000551,MerR-type_HTH_dom,Domain,PFAM,PF13411
IPR000551,MerR-type_HTH_dom,Domain,PRINTS,PR00040
IPR000551,MerR-type_HTH_dom,Domain,PROSITE,PS00552
IPR000551,MerR-type_HTH_dom,Domain,PROFILE,PS50937
IPR000551,MerR-type_HTH_dom,Domain,SMART,SM00422
IPR000552,Ribosomal_L44e,Family,HAMAP,MF_01476
IPR000552,Ribosomal_L44e,Family,PFAM,PF00935
IPR000552,Ribosomal_L44e,Family,PROSITE,PS01172
IPR000552,Ribosomal_L44e,Family,PANTHER,PTHR10369
IPR000554,Ribosomal_S7e,Family,PFAM,PF01251
IPR000554,Ribosomal_S7e,Family,PROSITE,PS00948
IPR000554,Ribosomal_S7e,Family,PANTHER,PTHR11278
IPR000555,JAMM/MPN+_dom,Domain,PFAM,PF01398
IPR000555,JAMM/MPN+_dom,Domain,SMART,SM00232
IPR000556,Glyco_hydro_48F,Family,PFAM,PF02011
IPR000556,Glyco_hydro_48F,Family,PRINTS,PR00844
IPR000557,Calponin_repeat,Repeat,PFAM,PF00402
IPR000557,Calponin_repeat,Repeat,PROSITE,PS01052
IPR000557,Calponin_repeat,Repeat,PROFILE,PS51122
IPR000559,Formate_THF_ligase,Family,HAMAP,MF_01543
IPR000559,Formate_THF_ligase,Family,PFAM,PF01268
IPR000560,His_Pase_clade-2,Family,PFAM,PF00328
IPR000560,His_Pase_clade-2,Family,CDD,cd07061
IPR000562,FN_type2_dom,Domain,PFAM,PF00040
IPR000562,FN_type2_dom,Domain,PROSITE,PS00023
IPR000562,FN_type2_dom,Domain,PROFILE,PS51092
IPR000562,FN_type2_dom,Domain,SMART,SM00059
IPR000562,FN_type2_dom,Domain,CDD,cd00062
IPR000566,Lipocln_cytosolic_FA-bd_dom,Domain,PFAM,PF00061
IPR000566,Lipocln_cytosolic_FA-bd_dom,Domain,PFAM,PF08212
IPR000568,ATP_synth_F0_asu,Family,HAMAP,MF_01393
IPR000568,ATP_synth_F0_asu,Family,PFAM,PF00119
IPR000568,ATP_synth_F0_asu,Family,PRINTS,PR00123
IPR000568,ATP_synth_F0_asu,Family,TIGRFAMs,TIGR01131
IPR000569,HECT_dom,Domain,PFAM,PF00632
IPR000569,HECT_dom,Domain,PROFILE,PS50237
IPR000569,HECT_dom,Domain,SMART,SM00119
IPR000569,HECT_dom,Domain,CDD,cd00078
IPR000571,Znf_CCCH,Domain,PFAM,PF00642
IPR000571,Znf_CCCH,Domain,PROFILE,PS50103
IPR000571,Znf_CCCH,Domain,SMART,SM00356
IPR000572,OxRdtase_Mopterin-bd_dom,Domain,PFAM,PF00174
IPR000573,AconitaseA/IPMdHydase_ssu_swvl,Domain,PFAM,PF00694
IPR000574,Tymo_coat,Domain,PFAM,PF00983
IPR000576,LacY/RafB_perm_fam,Family,PFAM,PF01306
IPR000576,LacY/RafB_perm_fam,Family,PRINTS,PR00174
IPR000576,LacY/RafB_perm_fam,Family,TIGRFAMs,TIGR00882
IPR000580,TSC-22_Dip_Bun,Family,PFAM,PF01166
IPR000580,TSC-22_Dip_Bun,Family,PROSITE,PS01289
IPR000581,DiOHA_6PGluconate_deHydtase,Family,PFAM,PF00920
IPR000582,Acyl-CoA-binding_protein,Domain,PFAM,PF00887
IPR000582,Acyl-CoA-binding_protein,Domain,PRINTS,PR00689
IPR000582,Acyl-CoA-binding_protein,Domain,PROFILE,PS51228
IPR000582,Acyl-CoA-binding_protein,Domain,CDD,cd00435
IPR000584,VDCC_L_bsu,Family,PFAM,PF12052
IPR000584,VDCC_L_bsu,Family,PRINTS,PR01626
IPR000587,Creatinase_N,Domain,PFAM,PF01321
IPR000588,Pept_A3A,Domain,PFAM,PF02160
IPR000588,Pept_A3A,Domain,PRINTS,PR00731
IPR000589,Ribosomal_S15,Family,PFAM,PF00312
IPR000589,Ribosomal_S15,Family,PROSITE,PS00362
IPR000589,Ribosomal_S15,Family,SMART,SM01387
IPR000589,Ribosomal_S15,Family,CDD,cd00353
IPR000591,DEP_dom,Domain,PFAM,PF00610
IPR000591,DEP_dom,Domain,PROFILE,PS50186
IPR000591,DEP_dom,Domain,SMART,SM00049
IPR000592,Ribosomal_S27e,Family,HAMAP,MF_00371
IPR000592,Ribosomal_S27e,Family,PFAM,PF01667
IPR000592,Ribosomal_S27e,Family,PROSITE,PS01168
IPR000592,Ribosomal_S27e,Family,PANTHER,PTHR11594
IPR000593,RasGAP_C,Domain,PFAM,PF03836
IPR000594,ThiF_NAD_FAD-bd,Domain,PFAM,PF00899
IPR000595,cNMP-bd_dom,Domain,PFAM,PF00027
IPR000595,cNMP-bd_dom,Domain,PROFILE,PS50042
IPR000595,cNMP-bd_dom,Domain,SMART,SM00100
IPR000595,cNMP-bd_dom,Domain,CDD,cd00038
IPR000597,Ribosomal_L3,Family,PFAM,PF00297
IPR000600,ROK,Family,PFAM,PF00480
IPR000600,ROK,Family,PROSITE,PS01125
IPR000600,ROK,Family,PANTHER,PTHR18964
IPR000601,PKD_dom,Domain,PFAM,PF00801
IPR000601,PKD_dom,Domain,PROFILE,PS50093
IPR000602,Glyco_hydro_38_N,Domain,PFAM,PF01074
IPR000603,3A/RNA2_movement_prot,Family,PFAM,PF00803
IPR000604,Major_OMP_Chlamydia,Family,PFAM,PF01308
IPR000604,Major_OMP_Chlamydia,Family,PRINTS,PR01334
IPR000605,Helicase_SF3_ssDNA/RNA_vir,Domain,PFAM,PF00910
IPR000608,UBQ-conjugat_E2,Domain,PFAM,PF00179
IPR000608,UBQ-conjugat_E2,Domain,PROFILE,PS50127
IPR000608,UBQ-conjugat_E2,Domain,CDD,cd00195
IPR000609,7TM_GPCR_serpentine_rcpt_Srg,Family,PFAM,PF02118
IPR000609,7TM_GPCR_serpentine_rcpt_Srg,Family,PRINTS,PR00698
IPR000612,PMP3,Family,PFAM,PF01679
IPR000612,PMP3,Family,PROSITE,PS01309
IPR000612,PMP3,Family,PANTHER,PTHR21659
IPR000618,Insect_cuticle,Family,PFAM,PF00379
IPR000618,Insect_cuticle,Family,PRINTS,PR00947
IPR000618,Insect_cuticle,Family,PROFILE,PS51155
IPR000620,EamA_dom,Domain,PFAM,PF00892
IPR000625,REV_protein,Family,HAMAP,MF_04077
IPR000625,REV_protein,Family,PFAM,PF00424
IPR000626,Ubiquitin-like_dom,Domain,PFAM,PF00240
IPR000626,Ubiquitin-like_dom,Domain,PFAM,PF14560
IPR000626,Ubiquitin-like_dom,Domain,PROFILE,PS50053
IPR000626,Ubiquitin-like_dom,Domain,SMART,SM00213
IPR000627,Intradiol_dOase_C,Domain,PFAM,PF00775
IPR000627,Intradiol_dOase_C,Domain,PROSITE,PS00083
IPR000630,Ribosomal_S8,Family,HAMAP,MF_01302_A
IPR000630,Ribosomal_S8,Family,HAMAP,MF_01302_B
IPR000630,Ribosomal_S8,Family,PFAM,PF00410
IPR000630,Ribosomal_S8,Family,PROSITE,PS00053
IPR000630,Ribosomal_S8,Family,PANTHER,PTHR11758
IPR000631,CARKD,Family,HAMAP,MF_01965
IPR000631,CARKD,Family,PFAM,PF01256
IPR000631,CARKD,Family,PROFILE,PS51383
IPR000631,CARKD,Family,TIGRFAMs,TIGR00196
IPR000631,CARKD,Family,CDD,cd01171
IPR000635,Viral_ssDNA-bd,Family,HAMAP,MF_04007
IPR000635,Viral_ssDNA-bd,Family,PFAM,PF00747
IPR000638,Gas-vesicle_GvpA,Family,HAMAP,MF_00576
IPR000638,Gas-vesicle_GvpA,Family,PFAM,PF00741
IPR000640,EFG_V-like,Domain,PFAM,PF00679
IPR000640,EFG_V-like,Domain,SMART,SM00838
IPR000642,Peptidase_M41,Domain,PFAM,PF01434
IPR000643,Iodothyronine_deiodinase,Family,PFAM,PF00837
IPR000643,Iodothyronine_deiodinase,Family,PIRSF,PIRSF001330
IPR000643,Iodothyronine_deiodinase,Family,PANTHER,PTHR11781
IPR000644,CBS_dom,Domain,PFAM,PF00571
IPR000644,CBS_dom,Domain,PROFILE,PS51371
IPR000644,CBS_dom,Domain,SMART,SM00116
IPR000646,Adeno_PVIII,Family,HAMAP,MF_04049
IPR000646,Adeno_PVIII,Family,PFAM,PF01310
IPR000647,CTF/NFI,Family,PFAM,PF00859
IPR000647,CTF/NFI,Family,PANTHER,PTHR11492
IPR000648,Oxysterol-bd,Family,PFAM,PF01237
IPR000648,Oxysterol-bd,Family,PANTHER,PTHR10972
IPR000649,IF-2B-related,Family,PFAM,PF01008
IPR000651,Ras-like_Gua-exchang_fac_N,Domain,PFAM,PF00618
IPR000651,Ras-like_Gua-exchang_fac_N,Domain,PROFILE,PS50212
IPR000651,Ras-like_Gua-exchang_fac_N,Domain,SMART,SM00229
IPR000651,Ras-like_Gua-exchang_fac_N,Domain,CDD,cd06224
IPR000652,Triosephosphate_isomerase,Family,PFAM,PF00121
IPR000652,Triosephosphate_isomerase,Family,PROFILE,PS51440
IPR000652,Triosephosphate_isomerase,Family,PANTHER,PTHR21139
IPR000652,Triosephosphate_isomerase,Family,TIGRFAMs,TIGR00419
IPR000652,Triosephosphate_isomerase,Family,CDD,cd00311
IPR000653,DegT/StrS_aminotransferase,Family,PFAM,PF01041
IPR000653,DegT/StrS_aminotransferase,Family,PIRSF,PIRSF000390
IPR000653,DegT/StrS_aminotransferase,Family,PANTHER,PTHR30244
IPR000653,DegT/StrS_aminotransferase,Family,CDD,cd00616
IPR000655,Cro,Family,PFAM,PF09048
IPR000655,Cro,Family,PIRSF,PIRSF003217
IPR000655,Cro,Family,PRINTS,PR00030
IPR000657,Gemini_AL3,Family,PFAM,PF01407
IPR000657,Gemini_AL3,Family,PRINTS,PR00231
IPR000662,Capsid_VP1_Polyomavir,Family,PFAM,PF00718
IPR000662,Capsid_VP1_Polyomavir,Family,PIRSF,PIRSF003376
IPR000663,Natr_peptide,Family,PFAM,PF00212
IPR000663,Natr_peptide,Family,PRINTS,PR00710
IPR000663,Natr_peptide,Family,SMART,SM00183
IPR000665,Hemagglutn/HN,Family,PFAM,PF00423
IPR000667,Peptidase_S13,Family,PFAM,PF02113
IPR000667,Peptidase_S13,Family,PRINTS,PR00922
IPR000667,Peptidase_S13,Family,PANTHER,PTHR30023
IPR000667,Peptidase_S13,Family,TIGRFAMs,TIGR00666
IPR000668,Peptidase_C1A_C,Domain,PFAM,PF00112
IPR000668,Peptidase_C1A_C,Domain,PRINTS,PR00705
IPR000668,Peptidase_C1A_C,Domain,SMART,SM00645
IPR000671,Peptidase_A31,Family,PFAM,PF01750
IPR000671,Peptidase_A31,Family,PRINTS,PR00446
IPR000671,Peptidase_A31,Family,PANTHER,PTHR30302
IPR000671,Peptidase_A31,Family,TIGRFAMs,TIGR00072
IPR000673,Sig_transdc_resp-reg_Me-estase,Domain,PFAM,PF01339
IPR000673,Sig_transdc_resp-reg_Me-estase,Domain,PROFILE,PS50122
IPR000673,Sig_transdc_resp-reg_Me-estase,Domain,CDD,cd16432
IPR000674,Ald_Oxase/Xan_DH_a/b,Domain,PFAM,PF01315
IPR000674,Ald_Oxase/Xan_DH_a/b,Domain,SMART,SM01008
IPR000675,Cutinase/axe,Family,PFAM,PF01083
IPR000675,Cutinase/axe,Family,PANTHER,PTHR33630
IPR000675,Cutinase/axe,Family,SMART,SM01110
IPR000678,TP2,Family,PFAM,PF01254
